id	chr	start	end	logFC	AveExpr	t	P.Value	adj.P.Val	B
chr7_125526904_125527304	chr7	125526904	125527304	0.366013265712261	4.33786605033989	1.57006703229245	0.116402916630897	0.726013692008677	-4.49647717315937
chr8_84017580_84017980	chr8	84017580	84017980	-0.472752657093217	3.94018524828485	-1.56986023108375	0.116451030675685	0.726013692008677	-4.38383027249825
chr9_19096124_19096524	chr9	19096124	19096524	-0.467958888933522	3.97667430923417	-1.5697686951698	0.116472332265482	0.726013692008677	-4.38743076341117
chr13_3045484_3045884	chr13	3045484	3045884	-0.460415798423122	3.97112977292453	-1.56976603372464	0.116472951663947	0.726013692008677	-4.39320486543994
chr6_84053903_84054303	chr6	84053903	84054303	0.439670307276937	4.1279345041399	1.56940444051177	0.116557129359464	0.726118218075263	-4.41110581430225
chr16_92527116_92527516	chr16	92527116	92527516	-0.37583650581591	4.28691483456624	-1.56936885724061	0.116565415608624	0.726118218075263	-4.4832127916923
chr16_87751170_87751570	chr16	87751170	87751570	-0.575903988538382	3.7768208853967	-1.56910003171543	0.116628031757728	0.726118218075263	-4.33370391711257
chr2_156038874_156039274	chr2	156038874	156039274	-0.357206184667558	4.37459502799297	-1.56901846827454	0.116647035134433	0.726118218075263	-4.51078381007652
chr5_78003283_78003683	chr5	78003283	78003683	0.453572376479271	4.10781918682546	1.56895576289989	0.116661646444547	0.726118218075263	-4.39952150005181
chr3_64050496_64050896	chr3	64050496	64050896	0.553336860389897	3.79998033262988	1.56889008081479	0.116676952915184	0.726118218075263	-4.34157958431192
chr9_57700122_57700522	chr9	57700122	57700522	0.420585880455447	4.12123211036784	1.56875597085756	0.116708210629628	0.726118543620539	-4.43023422296742
chr11_27362688_27363088	chr11	27362688	27363088	0.50113665053623	3.93074955748007	1.56859171312393	0.116746504005888	0.726162630770649	-4.36666681411422
chr2_169088651_169089051	chr2	169088651	169089051	0.360651451445581	4.37030270430647	1.56826513931029	0.116822667414201	0.726295409877408	-4.50625364406319
chr4_112215063_112215463	chr4	112215063	112215463	-0.469509629866921	3.97321260051977	-1.56823251940804	0.116830277157211	0.726295409877408	-4.38781172921938
chr8_121468279_121468679	chr8	121468279	121468679	0.378931364141472	4.28664961599947	1.56799464650998	0.116885781173343	0.726446378772042	-4.48035597584287
chr11_17208347_17208747	chr11	17208347	17208747	0.562744894841185	3.7801986290677	1.56785431408909	0.1169185353159	0.726455914089635	-4.33919962319862
chr15_25936222_25936622	chr15	25936222	25936622	-0.441372806857191	4.08591434138381	-1.56770947367083	0.116952349201175	0.72647202711216	-4.41125774535688
chr5_31625929_31626329	chr5	31625929	31626329	-0.433648843559929	4.07627980219597	-1.56754484585226	0.116990791900658	0.726516876631013	-4.41853461727457
chr1_71623889_71624289	chr1	71623889	71624289	0.480588510850072	3.96591725921145	1.56693843125698	0.117132483055013	0.726579317106063	-4.38125514948098
chr8_94711230_94711630	chr8	94711230	94711630	-0.463342968604189	3.97362697526613	-1.56691880868892	0.117137070194612	0.726579317106063	-4.39376154898693
chr4_63009971_63010371	chr4	63009971	63010371	-0.520258963118206	3.87794003992341	-1.56681748152033	0.117160759546158	0.726579317106063	-4.35808275294668
chr8_4849094_4849494	chr8	4849094	4849494	0.733776807852178	3.62997666821421	1.56667363628564	0.117194395686684	0.726579317106063	-4.31694027471795
chr8_95673401_95673801	chr8	95673401	95673801	-0.357432665235038	4.3925440440317	-1.56654964831181	0.117223394575528	0.726579317106063	-4.51287589648208
chr11_52324677_52325077	chr11	52324677	52325077	0.657532057644413	3.76684626412077	1.56648367393582	0.117238827268093	0.726579317106063	-4.32016093351836
chr9_117423166_117423566	chr9	117423166	117423566	-0.418059103805592	4.14585567240959	-1.56645337743947	0.117245914743544	0.726579317106063	-4.43515186240163
chr5_96909400_96909800	chr5	96909400	96909800	0.443815646105258	4.10011814867217	1.56643314384924	0.117250648318934	0.726579317106063	-4.41035342645514
chr16_92572274_92572674	chr16	92572274	92572674	0.507668873409578	3.90734517909753	1.5662619922747	0.117290694614096	0.726633965115919	-4.36526571146068
chr17_25058986_25059386	chr17	25058986	25059386	-0.519923610520562	3.83720488360465	-1.56591093357215	0.117372869439842	0.726707340430863	-4.35914609909225
chr6_73114563_73114963	chr6	73114563	73114963	-0.487154728988419	3.88858114326125	-1.56589286752142	0.117377099512138	0.726707340430863	-4.37793484541889
chr1_38209926_38210326	chr1	38209926	38210326	0.374602347160485	4.31495739906036	1.56577337260561	0.117405081641874	0.726707340430863	-4.48848257740422
chr10_19262134_19262534	chr10	19262134	19262534	-0.436058783042697	4.05431879088477	-1.56567781802288	0.117427461430231	0.726707340430863	-4.41812963661021
chr19_55135190_55135590	chr19	55135190	55135590	-0.500390236834244	3.91299137732793	-1.565527597988	0.117462651155047	0.726731834545811	-4.37013838755108
chr7_138638363_138638763	chr7	138638363	138638763	0.44947513641437	4.01696627810136	1.56519670240913	0.117540194142178	0.726793743165735	-4.40668410627788
chr1_31734398_31734798	chr1	31734398	31734798	0.500947809428227	3.92166630334945	1.56505460289427	0.117573506465144	0.726793743165735	-4.37027992585949
chr19_9458440_9458840	chr19	9458440	9458840	-0.416307133062046	4.14915915065248	-1.5649690240195	0.117593572255481	0.726793743165735	-4.43847211378371
chr11_106165370_106165770	chr11	106165370	106165770	0.383170678907306	4.26150437514679	1.56495186782851	0.117597595213331	0.726793743165735	-4.47772070568349
chr1_189599889_189600289	chr1	189599889	189600289	-0.430802897314877	4.13971604461999	-1.56443348873041	0.117719200951916	0.72696424653036	-4.42433849595062
chr2_150990818_150991218	chr2	150990818	150991218	-0.626962232701397	3.78586048516965	-1.56434393066073	0.117740220232147	0.72696424653036	-4.32637742297714
chr6_5423511_5423911	chr6	5423511	5423911	0.407906080449998	4.20261435932746	1.56424680914168	0.11776301798258	0.72696424653036	-4.44835088413109
chr7_137038669_137039069	chr7	137038669	137039069	-0.335925490381324	4.48851670971437	-1.56418289593993	0.117778022492024	0.72696424653036	-4.55076480108645
chr5_21383573_21383973	chr5	21383573	21383973	-0.686584576383814	3.6836041885268	-1.56406783185898	0.117805039160266	0.72696424653036	-4.32017580041722
chr5_145654290_145654690	chr5	145654290	145654690	-0.303866203216686	4.75563789502658	-1.56403549039865	0.117812633704327	0.72696424653036	-4.6134801055027
chr6_117327648_117328048	chr6	117327648	117328048	0.459681469376925	3.97323902667386	1.56383027976337	0.117860830994518	0.72706884316316	-4.39967892453576
chr16_18645329_18645729	chr16	18645329	18645729	0.355344036566476	4.40074073385008	1.56358512606437	0.117918429887899	0.727098251156698	-4.51904668528955
chr4_142205475_142205875	chr4	142205475	142205875	0.474243907650962	3.92910224363809	1.5635440062104	0.117928093165386	0.727098251156698	-4.38903153025603
chr1_38760829_38761229	chr1	38760829	38761229	-0.475366044933904	3.92130828271125	-1.56334778613103	0.11797421397405	0.727121030140544	-4.38842959507705
chr6_117224399_117224799	chr6	117224399	117224799	-0.391094284760061	4.20972159818051	-1.56308763475365	0.118035383416256	0.727121030140544	-4.46940617569513
chr3_30018084_30018484	chr3	30018084	30018484	-0.495170286237471	3.87654757352734	-1.56305772074777	0.118042418696789	0.727121030140544	-4.37569819708628
chr18_61776082_61776482	chr18	61776082	61776482	-0.782479689234984	3.45999510523824	-1.56299665388974	0.118056781635265	0.727121030140544	-4.32237114993932
chr17_64802645_64803045	chr17	64802645	64803045	-0.384296551758899	4.25683695234576	-1.56274370981679	0.118116288737737	0.727209973633069	-4.47842596646956
chr8_37822823_37823223	chr8	37822823	37823223	-1.08360607254353	3.33291374126886	-1.56266960350982	0.118133727290945	0.727209973633069	-4.36576056654365
chr15_87081717_87082117	chr15	87081717	87082117	-0.425635680676466	4.08005512178027	-1.56236429415644	0.118205593399908	0.727459918757591	-4.43145062996407
chr7_36898919_36899319	chr7	36898919	36899319	0.531338730725694	3.87478924857991	1.5621752589453	0.118250107176388	0.727541444708456	-4.35734434316178
chr3_3070210_3070610	chr3	3070210	3070610	0.631181961860391	3.79012134203662	1.56194602915398	0.118304103560123	0.727681254491279	-4.32797688836714
chr15_70449693_70450093	chr15	70449693	70450093	0.540509476659168	3.87048714221728	1.56135215435441	0.118444084103284	0.728168406879586	-4.35411003325179
chr8_8427893_8428293	chr8	8427893	8428293	-0.871810736700805	3.34625115953328	-1.56125751802229	0.118466402557834	0.728168406879586	-4.33290488006481
chr4_47292563_47292963	chr4	47292563	47292963	0.474909346904103	3.95101079529352	1.5612118078787	0.118477183740002	0.728168406879586	-4.39086034303569
chr5_120764356_120764756	chr5	120764356	120764756	0.436200815473393	4.06904346839155	1.5608632897694	0.118559410426757	0.728481362878326	-4.42275923628095
chr19_24112287_24112687	chr19	24112287	24112687	0.560315589920309	3.77734097249392	1.56065671379597	0.118608169494231	0.728528043836589	-4.34708702440708
chr4_127753382_127753782	chr4	127753382	127753782	0.587067210409129	3.66853555064797	1.56029694634225	0.118693124579394	0.728528043836589	-4.33905251542458
chr12_9641628_9642028	chr12	9641628	9642028	0.452086539933932	4.00352145589525	1.56014995406081	0.118727848898252	0.728528043836589	-4.40947551368836
chr6_147310145_147310545	chr6	147310145	147310545	-0.485543249765586	3.89568114009045	-1.56002801283654	0.118756661393067	0.728528043836589	-4.38477243872829
chr7_43876027_43876427	chr7	43876027	43876427	-0.414159642903044	4.12545822646289	-1.55997548765801	0.118769073827054	0.728528043836589	-4.44569748962145
chr5_115385773_115386173	chr5	115385773	115386173	0.465614627804022	3.96945910401387	1.55990820576112	0.118784974965723	0.728528043836589	-4.39895799334464
chr17_85403283_85403683	chr17	85403283	85403683	-0.453722684347015	4.03549682900736	-1.55969101126059	0.118836317249205	0.728528043836589	-4.40857179045611
chr17_57838670_57839070	chr17	57838670	57839070	0.425548253811478	4.09185099383243	1.55968096345351	0.118838692856262	0.728528043836589	-4.43418347400841
chr17_74423052_74423452	chr17	74423052	74423452	0.621813740807345	3.74389097157479	1.55963826587799	0.118848788276406	0.728528043836589	-4.33179692990503
chr13_60060144_60060544	chr13	60060144	60060544	-0.538799631352515	3.87830461893891	-1.55915157809666	0.118963908308938	0.728703470128742	-4.35698914047434
chr12_13184714_13185114	chr12	13184714	13185114	-0.398489799601619	4.20045136097735	-1.55913325509252	0.118968244097782	0.728703470128742	-4.4642756064284
chr6_83634023_83634423	chr6	83634023	83634423	0.469774441743242	4.01113426284769	1.55910436448822	0.118975080758918	0.728703470128742	-4.39664267219067
chr4_126065226_126065626	chr4	126065226	126065626	0.467018412658101	3.94589248794555	1.55898777953951	0.119002672503727	0.728703470128742	-4.39880481406481
chr7_107681831_107682231	chr7	107681831	107682231	0.583517274637692	3.75336147479981	1.55869840832959	0.119071178631947	0.728789628826162	-4.34158629802358
chr17_36869854_36870254	chr17	36869854	36870254	0.435209780132935	4.09887666500765	1.55849295957695	0.119119835605288	0.728789628826162	-4.42601633120903
chr15_22322416_22322816	chr15	22322416	22322816	0.500442895327097	3.86508838163707	1.55839644724371	0.119142698256275	0.728789628826162	-4.37712615862114
chr10_87978671_87979071	chr10	87978671	87979071	-0.5541799773192	3.80246399968723	-1.5578737810873	0.119266571545999	0.728789628826162	-4.35203592481411
chr16_91156611_91157011	chr16	91156611	91157011	-0.412636615545465	4.13164449748561	-1.55786265247048	0.119269210155137	0.728789628826162	-4.44942072602696
chr17_14663168_14663568	chr17	14663168	14663568	-0.429031978618528	4.0797952907987	-1.5576564243378	0.119318115385487	0.728789628826162	-4.43273747377524
chr12_110214659_110215059	chr12	110214659	110215059	-0.42926674263334	4.08432152344731	-1.55740590374772	0.119377545328456	0.728789628826162	-4.43275468764868
chr2_124664121_124664521	chr2	124664121	124664521	-0.42016531287543	4.12166421914011	-1.55729491429449	0.119403882301351	0.728789628826162	-4.44199635733399
chr6_127036941_127037341	chr6	127036941	127037341	-0.420334712385065	4.12278165760473	-1.55728778458916	0.119405574283081	0.728789628826162	-4.44182828218111
chr13_56733610_56734010	chr13	56733610	56734010	-0.592195629434885	3.66817840364806	-1.55724494508787	0.119415741109101	0.728789628826162	-4.34062732339861
chr7_23822198_23822598	chr7	23822198	23822598	0.317597412735254	4.62661163986812	1.55723085293328	0.119419085658658	0.728789628826162	-4.59179218327604
chr12_3149326_3149726	chr12	3149326	3149726	0.395640024947366	4.20793451084332	1.55715389524937	0.119437351640149	0.728789628826162	-4.46964290589324
chr1_171017270_171017670	chr1	171017270	171017670	0.645855424397063	3.74339163410552	1.55703147767148	0.119466412082491	0.728789628826162	-4.33050755807488
chr5_84825826_84826226	chr5	84825826	84826226	0.455612529691172	4.00445982932421	1.5569956444673	0.119474919496878	0.728789628826162	-4.40967328752025
chr17_87204393_87204793	chr17	87204393	87204793	0.453588454307932	4.08967164073356	1.55694667779064	0.119486545789325	0.728789628826162	-4.41137879870677
chr15_83153451_83153851	chr15	83153451	83153851	0.419694923819248	4.10794409161191	1.55647189334509	0.1195993211332	0.729275242222531	-4.44329044376941
chr2_27828305_27828705	chr2	27828305	27828705	0.434156953658949	4.10293300716718	1.55627094196671	0.119647078135278	0.729275242222531	-4.42918521666751
chr16_83804054_83804454	chr16	83804054	83804454	-0.437027895602492	4.05333961081548	-1.55621579660615	0.119660186291015	0.729275242222531	-4.42656121724522
chr11_95819257_95819657	chr11	95819257	95819657	0.505356106046425	3.93092753235396	1.55587571575914	0.11974104900963	0.729576975492296	-4.37676278261044
chr18_61066023_61066423	chr18	61066023	61066423	0.482478971740663	3.94842159424282	1.55519538954857	0.119902942020949	0.730114200743572	-4.39154211737302
chr1_179061683_179062083	chr1	179061683	179062083	-0.538507039188446	3.76910654639132	-1.55514824376177	0.119914167360004	0.730114200743572	-4.36100975495759
chr18_38858393_38858793	chr18	38858393	38858793	0.529532879893701	3.8203522765081	1.55510967180762	0.119923351894879	0.730114200743572	-4.36507463697448
chr5_119009849_119010249	chr5	119009849	119010249	0.347911107878262	4.42211060710517	1.55472786377558	0.120014295577632	0.730184384032626	-4.53960706357209
chr2_156808359_156808759	chr2	156808359	156808759	-0.383108052834036	4.25337271888658	-1.55462140077806	0.120039663856923	0.730184384032626	-4.48794555772554
chr7_128557933_128558333	chr7	128557933	128558333	-0.685351369897056	3.59430068585114	-1.55458703043655	0.120047854607674	0.730184384032626	-4.32909555238363
chr18_74892111_74892511	chr18	74892111	74892511	-0.381267491151888	4.24500050824353	-1.55442733199739	0.12008591787327	0.730184384032626	-4.49056733596394
chr9_110277633_110278033	chr9	110277633	110278033	0.398916752474802	4.21648943793134	1.55417024183332	0.120147213785764	0.730184384032626	-4.46862672253572
chr13_80528626_80529026	chr13	80528626	80529026	0.419460381423949	4.13058066842245	1.55400937671137	0.120185580004446	0.730184384032626	-4.44594303195758
chr4_11662895_11663295	chr4	11662895	11663295	-0.44362205574316	4.01635908255856	-1.55397852174934	0.120192939987546	0.730184384032626	-4.42279311122357
chr1_62910074_62910474	chr1	62910074	62910474	0.49778368404868	3.89935030407148	1.55390831268378	0.120209688610133	0.730184384032626	-4.38308664913173
chr13_86590499_86590899	chr13	86590499	86590899	0.523012779457632	3.83317830683963	1.5538687090401	0.12021913700644	0.730184384032626	-4.36940043282799
chr1_155521505_155521905	chr1	155521505	155521905	0.443110859540505	4.04454733809087	1.55374488869736	0.120248681061198	0.730184384032626	-4.42347368463245
chr3_159550242_159550642	chr3	159550242	159550642	0.451536280052328	4.04215199268201	1.5533252288663	0.12034885594731	0.730602016446112	-4.41662677747803
chr7_128205865_128206265	chr7	128205865	128206265	0.393495759671003	4.20481608971092	1.55304701079242	0.120415303989453	0.730649397112947	-4.47627310939793
chr4_10319622_10320022	chr4	10319622	10320022	0.392638211038716	4.20662179579855	1.55299116818072	0.120428644585384	0.730649397112947	-4.47738485081524
chr15_31237097_31237497	chr15	31237097	31237497	-0.484511584415437	3.89407404935251	-1.55289818239673	0.120450861116733	0.730649397112947	-4.39242903258703
chr9_100468441_100468841	chr9	100468441	100468841	-0.422225917684315	4.1005433163197	-1.55275698008951	0.12048460386549	0.730663603686755	-4.44431876238376
chr2_25668033_25668433	chr2	25668033	25668433	-0.587975631792134	3.64292674553728	-1.55253944518799	0.120536602096128	0.73078848206743	-4.34626355297251
chr10_74645571_74645971	chr10	74645571	74645971	0.411966402764281	4.18473236843196	1.55222577226987	0.120611611502147	0.731007429980429	-4.45566199093736
chr5_139783001_139783401	chr5	139783001	139783401	-0.449060088219197	4.00723742975036	-1.55212571355098	0.120635546483512	0.731007429980429	-4.41988609067517
chr19_40275989_40276389	chr19	40275989	40276389	0.418507237646761	4.12486405202982	1.5518874928279	0.120692546069964	0.731069371555517	-4.44900576789327
chr1_100994371_100994771	chr1	100994371	100994771	0.696279937608194	3.59004850689436	1.55155374156673	0.120772438903596	0.731069371555517	-4.33134242035886
chr18_40945008_40945408	chr18	40945008	40945408	-0.540722226425459	3.7271683978556	-1.55152953052891	0.120778236112093	0.731069371555517	-4.36356306607106
chr16_24220578_24220978	chr16	24220578	24220978	-0.524908093563198	3.84495207124574	-1.55144107816878	0.120799417425979	0.731069371555517	-4.37082896859531
chr6_75343256_75343656	chr6	75343256	75343656	-1.24132613109065	3.20265712594083	-1.55125084671567	0.12084498119901	0.731069371555517	-4.40054424090792
chr17_5487821_5488221	chr17	5487821	5488221	0.444985310373254	4.02992809423992	1.55110669664395	0.120879516627788	0.731069371555517	-4.42439522951519
chr8_103863263_103863663	chr8	103863263	103863663	0.475628835544649	3.93153391407272	1.55102364146311	0.120899418468406	0.731069371555517	-4.40032374822546
chr13_55967713_55968113	chr13	55967713	55968113	0.401974347873866	4.17972049482691	1.55098236735822	0.120909309601667	0.731069371555517	-4.46813602128198
chr3_16077924_16078324	chr3	16077924	16078324	0.522853421502044	3.88295121429382	1.55078568648233	0.120956451890251	0.731069371555517	-4.37246662070144
chr17_12557467_12557867	chr17	12557467	12557867	0.561183568652036	3.78293103544281	1.55058591299128	0.121004350167214	0.731069371555517	-4.35651413632605
chr19_25795868_25796268	chr19	25795868	25796268	0.452946976639926	4.00390747065254	1.55053697425746	0.121016086124043	0.731069371555517	-4.41816909813656
chr9_66066104_66066504	chr9	66066104	66066504	-0.429160493370854	4.08404267601679	-1.55032284065851	0.121067447797247	0.731069371555517	-4.43977702108651
chr12_107200068_107200468	chr12	107200068	107200468	-0.718517929718996	3.60706272133162	-1.55025455750456	0.121083829649114	0.731069371555517	-4.33194008640622
chr14_52740233_52740633	chr14	52740233	52740633	-0.432600434826675	4.06878059878399	-1.5502470835104	0.12108562284477	0.731069371555517	-4.43653886223577
chr1_192505055_192505455	chr1	192505055	192505455	0.545737342110445	3.77023447823898	1.54992053577612	0.121163989991782	0.731204625722738	-4.3630289284099
chr5_67213194_67213594	chr5	67213194	67213594	0.400904926904301	4.19013720717831	1.54989186415464	0.121170872697017	0.731204625722738	-4.47044438823638
chr4_134193147_134193547	chr4	134193147	134193547	0.37040548893903	4.30894883621321	1.54944067167589	0.121279223032294	0.731384699375907	-4.51035249244935
chr6_86011445_86011845	chr6	86011445	86011845	0.379557360644247	4.26624625755403	1.54939238596891	0.12129082295402	0.731384699375907	-4.49774332071218
chr9_115996110_115996510	chr9	115996110	115996510	-0.503970409770527	3.8352896353958	-1.5493749637714	0.121295008590469	0.731384699375907	-4.3838678395363
chr8_14742272_14742672	chr8	14742272	14742672	0.508787435219702	3.89829779904504	1.54918087738251	0.121341644967979	0.731476356673552	-4.38135208276141
chr8_116345136_116345536	chr8	116345136	116345536	0.49434499740926	3.92073018334763	1.54813996186534	0.121592002482089	0.732061169671466	-4.39077305141604
chr17_5639223_5639623	chr17	5639223	5639623	-0.604235758238583	3.72268341362159	-1.54786885650165	0.121657274095557	0.732061169671466	-4.34662270585774
chr11_103874690_103875090	chr11	103874690	103875090	0.510032356063926	3.83498801612752	1.54786117463084	0.12165912398998	0.732061169671466	-4.38194437741768
chr2_51667255_51667655	chr2	51667255	51667655	0.722713307485261	3.63794793814057	1.547840959265	0.121663992218154	0.732061169671466	-4.33409098089672
chr10_82471772_82472172	chr10	82471772	82472172	0.468185134397413	3.9793291821537	1.54782109960988	0.12166877493304	0.732061169671466	-4.40882855396538
chr14_59370390_59370790	chr14	59370390	59370790	-0.497999072586544	3.84487546000237	-1.54776190946635	0.121683030311485	0.732061169671466	-4.38892118319063
chr18_14191188_14191588	chr18	14191188	14191588	-1.31344196385802	3.06403538906934	-1.54748301698627	0.121750216466179	0.732061169671466	-4.41433301061873
chr9_64985607_64986007	chr9	64985607	64986007	-0.762251791918664	3.48663588715563	-1.54687783392914	0.121896106896966	0.732061169671466	-4.33564408790173
chr5_37339550_37339950	chr5	37339550	37339950	-0.607581781894681	3.80450307537191	-1.54679072200765	0.12191711806462	0.732061169671466	-4.34688513889119
chr3_145094597_145094997	chr3	145094597	145094997	0.487868440976435	3.93921667412275	1.54678334204585	0.121918898222196	0.732061169671466	-4.39616675678498
chr7_143401577_143401977	chr7	143401577	143401977	-0.379922809923891	4.23491387799425	-1.54640178991704	0.122010962010544	0.732061169671466	-4.50014215315005
chr7_23357426_23357826	chr7	23357426	23357826	-0.330153315929693	4.5147294306439	-1.54589136498336	0.122134206172812	0.732061169671466	-4.57885805089263
chr17_49566090_49566490	chr17	49566090	49566490	-0.493327603920052	3.90453999027921	-1.54576539676717	0.122164636672777	0.732061169671466	-4.39369443434389
chr4_130978456_130978856	chr4	130978456	130978856	0.3896639713509	4.25326025435063	1.54560263449735	0.122203964391872	0.732061169671466	-4.48825546415536
chr10_83633068_83633468	chr10	83633068	83633468	0.523416658463107	3.85221048287102	1.54551252028603	0.122225742651862	0.732061169671466	-4.3772715129799
chr5_76004045_76004445	chr5	76004045	76004445	0.888788649605763	3.42032102261177	1.54550441329028	0.122227702050493	0.732061169671466	-4.34822039102095
chr5_75744303_75744703	chr5	75744303	75744703	0.530842580204371	3.79161283731335	1.54518129241273	0.122305817876754	0.732061169671466	-4.37405002986479
chr8_36045858_36046258	chr8	36045858	36046258	-0.433395710210508	4.06520718237648	-1.545129191348	0.122318417179447	0.732061169671466	-4.44074295430114
chr19_51013587_51013987	chr19	51013587	51013987	0.46618421233228	3.93585142062852	1.54500486992686	0.122348485215982	0.732061169671466	-4.41305184186496
chr13_61960234_61960634	chr13	61960234	61960634	-0.414191529521299	4.10497707651909	-1.54494437808482	0.122363117695195	0.732061169671466	-4.46031122661293
chr15_97541222_97541622	chr15	97541222	97541622	0.547700761330016	3.70655749453909	1.54488215663972	0.122378169977923	0.732061169671466	-4.36706713959481
chr9_98411628_98412028	chr9	98411628	98412028	0.361034667848761	4.35928567095926	1.54482945390038	0.122390920677564	0.732061169671466	-4.52852755358648
chr8_19437649_19438049	chr8	19437649	19438049	-0.468428619177895	3.94300220227014	-1.54482089176259	0.122392992266538	0.732061169671466	-4.41154745097405
chr13_66680730_66681130	chr13	66680730	66681130	0.41829479378815	4.12033579972029	1.54475212343281	0.122409631594988	0.732061169671466	-4.45614465046357
chr16_35634730_35635130	chr16	35634730	35635130	-0.703967764848726	3.65038975719657	-1.54472497085289	0.122416201976591	0.732061169671466	-4.33728747669467
chr13_51009772_51010172	chr13	51009772	51010172	0.72591519984106	3.70165954220388	1.54470473492373	0.12242109884619	0.732061169671466	-4.33690134977147
chr16_89542948_89543348	chr16	89542948	89543348	-0.389438793709205	4.21379259788517	-1.5446125131106	0.122443417436792	0.732061169671466	-4.48949312521481
chr6_25077822_25078222	chr6	25077822	25078222	0.485551341384046	3.95533843377386	1.54433577163322	0.122510410697142	0.732061169671466	-4.40003658699048
chr4_9882655_9883055	chr4	9882655	9883055	-0.406320767978425	4.163817774734	-1.5443080121567	0.122517132259708	0.732061169671466	-4.46960646966745
chr5_148384489_148384889	chr5	148384489	148384889	0.428363607130332	4.13263125277403	1.54424869719578	0.122531495499842	0.732061169671466	-4.44643693600401
chr9_12341807_12342207	chr9	12341807	12342207	-0.424521423125496	4.08160261365418	-1.54417038436275	0.122550461129151	0.732061169671466	-4.45032214577646
chr11_96028313_96028713	chr11	96028313	96028713	-0.449366926753955	4.02453503819158	-1.54406827301042	0.122575193676427	0.732061169671466	-4.42743670053874
chr13_55879888_55880288	chr13	55879888	55880288	0.32931828417455	4.54743205378019	1.54404875813361	0.122579920848528	0.732061169671466	-4.58214746411805
chr5_101142851_101143251	chr5	101142851	101143251	0.461533441792083	3.99362617807876	1.54394928868868	0.122604017971124	0.732061169671466	-4.41764116215101
chr16_15221098_15221498	chr16	15221098	15221498	0.539258354256901	3.72270541867089	1.54393745805547	0.122606884265538	0.732061169671466	-4.37148188050474
chr3_12001586_12001986	chr3	12001586	12001986	-0.392365386753893	4.19223860273797	-1.54383463989814	0.122631796980563	0.732061169671466	-4.48658501633307
chr1_157526819_157527219	chr1	157526819	157527219	-0.611227905008043	3.69435816385512	-1.54375983772464	0.122649923941783	0.732061169671466	-4.3489443427415
chr7_45941762_45942162	chr7	45941762	45942162	0.501013421871107	3.90488783655228	1.54353540804669	0.122704323000042	0.732061169671466	-4.39120882400885
chr1_180346807_180347207	chr1	180346807	180347207	0.461055502797408	3.97130579584268	1.54350182616894	0.122712464464858	0.732061169671466	-4.41844599954674
chr9_49256056_49256456	chr9	49256056	49256456	-0.552227706676673	3.85672450167307	-1.54347524153173	0.122718909844127	0.732061169671466	-4.36662912554884
chr2_172654038_172654438	chr2	172654038	172654438	0.394759682104659	4.23439683227945	1.54343548299346	0.122728549696523	0.732061169671466	-4.48402789305066
chr7_116164253_116164653	chr7	116164253	116164653	-0.393864296124993	4.18226238967535	-1.54328470916412	0.12276511168404	0.732091589896447	-4.48526741933713
chr9_95606210_95606610	chr9	95606210	95606610	-0.549607839725855	3.75676347950194	-1.54273969738734	0.12289734560565	0.732629227865971	-4.36835216215806
chr3_84467534_84467934	chr3	84467534	84467934	-0.505502832289049	3.81701364464105	-1.54254180678916	0.122945386494019	0.732629227865971	-4.38957846599913
chr8_57796661_57797061	chr8	57796661	57797061	-0.383105336422257	4.24963952525206	-1.54252394140624	0.122949724303434	0.732629227865971	-4.49965074132958
chr19_59582428_59582828	chr19	59582428	59582828	-0.388362780863373	4.21336131164953	-1.5419186102758	0.123096772558629	0.732919608849721	-4.49344339079217
chr4_119044056_119044456	chr4	119044056	119044456	0.380595300620002	4.27665842451892	1.54168308874362	0.123154023024724	0.732919608849721	-4.50377837571569
chr13_114500185_114500585	chr13	114500185	114500585	-0.616299611601631	3.72833945421648	-1.54160498605373	0.123173012781088	0.732919608849721	-4.34990924719333
chr19_41716439_41716839	chr19	41716439	41716839	0.42753334740303	4.1195779754536	1.54154514427163	0.123187564158229	0.732919608849721	-4.44985453697033
chr1_166799034_166799434	chr1	166799034	166799434	0.480757386945121	3.94454786735295	1.54141112677037	0.123220157282027	0.732919608849721	-4.40605409581775
chr14_61719309_61719709	chr14	61719309	61719709	-0.631901216183847	3.60751926668591	-1.5413731098879	0.123229404232936	0.732919608849721	-4.34725838868177
chr2_159184575_159184975	chr2	159184575	159184975	-0.649542608386446	3.70056523294713	-1.54131959032426	0.123242422861995	0.732919608849721	-4.3447104199112
chr6_65757833_65758233	chr6	65757833	65758233	-0.41190099628213	4.13445990959635	-1.54114932289512	0.12328384754233	0.732919608849721	-4.46644380502449
chr17_34755881_34756281	chr17	34755881	34756281	0.388297218201601	4.23620696338025	1.54105410464237	0.123307018108228	0.732919608849721	-4.49435533843891
chr11_103150501_103150901	chr11	103150501	103150901	-0.459883249288279	3.97886288036104	-1.54086321877136	0.123353478830309	0.732919608849721	-4.42190521201044
chr6_20528092_20528492	chr6	20528092	20528492	-0.454098840694753	3.98438843217664	-1.54075678131336	0.123379391141287	0.732919608849721	-4.42666858067618
chr15_6275712_6276112	chr15	6275712	6276112	0.427097894888844	4.0971422947218	1.5406219181182	0.123412229831649	0.732919608849721	-4.45117034622337
